,saliency,display_index,word_length,sentence_length,relative_word_frequency,lemma_polarity,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,visualization_condition,condition_order,completion_time_ms
106,1.0,106,7,1,0.0,-0.39292,1.0,1,4,first_upper,root,reviews-042085-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,9286
107,0.121,107,1,11,0.0005077750186724901,0.0,0.2727272727272727,11,5,other,punct,reviews-314024-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,8596
108,0.006229999999999999,108,4,7,0.0002652790738275579,0.15328,1.0,4,5,other,root,reviews-266955-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,4137
109,0.3209,109,8,2,0.0,0.0,0.5,2,7,first_upper,root,reviews-353891-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5003
110,0.0377,110,1,4,0.09994524792307666,0.0,1.0,4,6,other,punct,reviews-212369-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5633
111,0.833,111,7,3,0.0,0.7202,0.3333333333333333,1,3,first_upper,amod,reviews-085009-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6345
112,0.32899999999999996,112,6,2,0.0,0.29757,1.0,1,5,first_upper,advmod,reviews-178726-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,4082
113,0.0117,113,3,9,0.022202272580076426,0.0,0.7777777777777778,2,5,other,cop,reviews-120724-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,8169
114,0.0942,114,4,8,0.0006411477883372028,0.58481,0.5,7,6,other,obl,reviews-178726-0004,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5812
115,0.0162,115,1,7,0.0018538542855776167,0.0,0.8571428571428571,3,5,other,punct,reviews-351950-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,8520
116,0.07400000000000001,116,6,5,0.00012288073813588593,0.54585,0.8,2,7,other,root,reviews-363428-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5614
117,0.10099999999999999,117,3,4,0.04855627529615195,0.0,1.0,2,6,other,cc,reviews-153921-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5293
118,0.00807,118,1,3,0.09994524792307666,0.0,1.0,3,7,other,punct,reviews-118668-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6314
119,0.0437,119,1,4,0.0,-0.19821,0.75,1,5,all_upper,nsubj,reviews-346563-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6094
120,0.0246,120,5,5,0.0005960653128055577,0.0,1.0,3,6,other,amod,reviews-229442-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,7068
121,0.00953,121,6,7,0.00045803613721738865,0.22859000000000002,1.0,5,4,other,conj,reviews-343336-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,9268
122,0.007809999999999999,122,1,7,0.09994524792307666,0.0,0.8571428571428571,7,6,other,punct,reviews-357217-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,8284
123,0.141,123,2,6,0.014863943144920837,0.0,0.5,3,3,other,mark,reviews-302465-0005,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6835
124,0.0375,124,5,7,0.0007147129546473923,0.0,0.5714285714285714,6,4,other,obl,reviews-245928-0003,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5988
125,0.365,125,1,2,0.0005077750186724901,0.0,1.0,2,7,other,punct,reviews-034858-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6462
126,0.125,126,4,8,0.012105687836119185,0.0,0.25,5,6,other,case,reviews-059655-0003,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,9635
127,0.883,127,8,3,0.0,-0.64915,0.3333333333333333,1,3,first_upper,amod,reviews-241108-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6158
128,0.892,128,3,3,0.0,-0.46292,0.3333333333333333,1,3,first_upper,amod,reviews-229100-0006,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,7798
129,0.159,129,6,3,0.00017791098995855134,0.12208,0.6666666666666666,3,4,other,advmod,reviews-294978-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,7371
130,0.0335,130,7,4,1.7763886233964804e-05,0.0,0.75,3,6,other,root,reviews-257735-0003,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,8934
131,0.0353,131,5,11,7.079853551800611e-05,0.14504,0.7272727272727273,2,7,other,nsubj,reviews-335490-0004,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,14850
132,0.153,132,3,6,0.04855627529615195,0.0,0.5,3,6,other,cc,reviews-227515-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,12415
133,0.292,133,9,3,3.073530273502166e-05,0.41017,0.6666666666666666,2,5,other,root,reviews-325330-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6854
134,0.0416,134,1,9,0.09994524792307666,0.0,0.6666666666666666,9,6,other,punct,reviews-128808-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,10980
135,0.0987,135,4,3,0.0012217169450663232,0.00472,1.0,2,7,other,root,reviews-354474-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5187
136,0.0853,136,11,4,5.239968483993363e-05,0.36457,1.0,2,7,other,amod,reviews-085009-0004,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5126
137,0.0515,137,2,11,0.037126718765600086,0.0,0.7272727272727273,3,4,other,mark,reviews-138110-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6472
138,0.0245,138,5,10,0.00011016633105268215,0.41798,0.7,2,7,other,root,reviews-290238-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,10779
139,0.0495,139,4,9,0.005944552243937132,0.0,0.6666666666666666,3,6,other,det,reviews-254908-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6642
140,0.0295,140,5,8,0.0005960653128055577,0.0,0.75,2,7,other,amod,reviews-227605-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6777
141,1.0,141,5,1,4.36311282308276e-05,-0.03633,1.0,1,3,other,root,reviews-275595-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,4427
142,0.0858,142,3,8,0.04855627529615195,0.0,0.625,6,5,other,cc,reviews-058009-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5756
143,0.0147,143,1,6,0.09994524792307666,0.0,0.8333333333333334,6,6,other,punct,reviews-005760-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,8444
144,0.023,144,4,10,0.0007158770561282565,0.0,0.9,4,7,other,advmod,reviews-178726-0008,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,6249
145,0.713,145,4,4,0.0003700482071053247,0.74339,0.25,3,3,other,root,reviews-056408-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,4094
146,0.266,146,4,4,0.0037180645388746095,0.0,0.5,2,6,other,nsubj,reviews-030395-0004,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5605
147,0.23305,147,2,2,0.0,0.0,1.0,2,7,other,punct,reviews-139152-0001,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,9048
148,0.012,148,8,8,6.794119551952156e-05,-0.06644,1.0,6,5,other,amod,reviews-171877-0004,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,4649
149,0.914,149,8,2,0.0,-0.64915,0.5,1,3,first_upper,root,reviews-174824-0002,b0c35e7fbb70b6c92d5b66f992169545b0e4afb21b3b4f28f319dfcc3a0b23e1,saliency-corrected,saliency__bars__saliency-corrected,5800
150,0.345,0,5,6,0.0,0.64445,0.3333333333333333,1,7,first_upper,amod,reviews-152281-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,49192
151,0.0613,1,2,10,0.00039361748254255964,0.0,0.4,5,1,other,nmod:poss,reviews-011806-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,10470
152,0.0717,2,5,6,0.00011436919094463298,0.00328,0.6666666666666666,5,2,other,conj,reviews-286172-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,9773
153,0.172,3,5,5,8.812399392151563e-05,0.09817000000000001,0.6,4,5,other,nmod,reviews-252791-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,16767
154,0.379,4,1,3,0.0,0.0,0.6666666666666666,2,6,all_upper,flat,reviews-216281-0008,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,15429
155,0.0693,5,1,9,0.09994524792307666,0.0,0.3333333333333333,9,1,other,punct,reviews-058878-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6918
156,0.00371,6,6,9,0.0012855459899001954,0.0,1.0,5,1,other,conj,reviews-362073-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,9619
157,0.669,7,3,3,0.0,-0.38925,0.3333333333333333,1,7,first_upper,advmod,reviews-341750-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6879
158,0.018000000000000002,8,4,4,0.00014300306373367922,0.67324,1.0,3,1,other,root,reviews-178726-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,8201
159,0.16899999999999998,9,7,3,3.850605807481562e-05,0.0,0.6666666666666666,3,2,other,nmod,reviews-107608-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5258
160,0.0902,10,1,4,0.03635141206114357,0.041280000000000004,1.0,2,1,other,det,reviews-287360-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6208
161,0.0952,11,2,3,0.0,0.0,1.0,1,2,first_upper,advmod,reviews-287360-0005,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5315
162,0.00464,12,9,10,1.127817798343638e-05,0.0,1.0,10,1,other,conj,reviews-211933-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5352
163,0.14300000000000002,13,1,6,0.0005077750186724901,0.0,0.5,6,3,other,punct,reviews-103878-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6055
164,0.325,14,1,3,0.0005077750186724901,0.0,0.6666666666666666,3,5,other,punct,reviews-287360-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6126
165,0.82,15,9,2,0.0,0.63541,0.5,1,7,first_upper,amod,reviews-268952-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3365
166,0.639,16,5,5,0.0004189707057037163,-0.39216,0.2,2,7,other,advmod,reviews-130647-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4350
167,0.183,17,6,6,0.0,0.0,0.3333333333333333,5,2,first_upper,compound,reviews-200668-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6847
168,0.284,18,5,6,0.0,0.64445,0.3333333333333333,1,6,first_upper,amod,reviews-334808-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4766
169,0.168,19,3,7,0.04855627529615195,0.0,0.2857142857142857,4,2,other,cc,reviews-302465-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6118
170,0.0937,20,1,3,0.09994524792307666,0.0,1.0,3,1,other,punct,reviews-216281-0006,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4806
171,0.9470000000000001,21,5,3,0.0,-0.42718,0.3333333333333333,1,7,first_upper,advmod,reviews-024306-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3038
172,0.129,22,1,7,0.09994524792307666,0.0,0.7142857142857143,7,1,other,punct,reviews-250878-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4026
173,0.392,23,5,6,0.0006918391164584659,0.64445,0.16666666666666666,4,6,other,amod,reviews-303728-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6522
174,0.462,24,5,6,0.0,0.68598,0.16666666666666666,5,7,first_upper,nmod,reviews-264993-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5010
175,0.0597,25,7,5,0.0002534264042042145,0.0,0.6,2,1,other,root,reviews-122564-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6164
176,0.847,26,6,3,0.0,0.6351100000000001,0.3333333333333333,1,7,first_upper,root,reviews-346074-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3050
177,0.29600000000000004,27,4,3,0.00015136342891443032,0.0,0.3333333333333333,2,2,other,root,reviews-351950-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4025
178,0.122,28,5,6,5.896098409571298e-05,0.2903,0.8333333333333334,5,2,other,amod,reviews-199045-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4899
179,0.22399999999999998,29,11,5,8.073119360797622e-06,0.6152,0.4,3,5,other,nsubj,reviews-139152-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6106
180,0.242,30,4,4,0.0008231255743782534,0.013569999999999999,0.5,1,6,other,advmod,reviews-283903-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4920
181,0.10800000000000001,31,3,11,0.00607340467148784,0.0,0.4545454545454545,8,2,other,cop,reviews-214912-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5270
182,1.0,32,3,1,0.0,0.0,1.0,1,7,all_upper,root,reviews-089136-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,2305
183,0.11900000000000001,33,2,6,0.019381276736916517,0.0,0.5,3,3,other,cop,reviews-314711-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,7094
184,1.0,34,7,1,0.0,0.71692,1.0,1,7,all_upper,root,reviews-374344-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,2474
185,0.601,35,4,3,0.0,-0.71127,0.3333333333333333,1,7,first_upper,root,reviews-245928-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3189
186,0.594,36,7,4,1.8429087080172848e-05,0.71692,0.25,3,7,other,root,reviews-030395-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3186
187,0.191,37,2,6,0.013274959741742424,0.0,0.5,4,2,other,case,reviews-128808-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5586
188,0.635,38,6,2,0.0,0.6351100000000001,0.5,1,7,first_upper,root,reviews-192399-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3327
189,0.319,39,12,10,0.00016936920636519804,0.2367,0.1,8,5,other,amod,reviews-128808-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6776
190,0.201,40,5,3,0.0006918391164584659,0.64445,0.3333333333333333,1,6,other,amod,reviews-384229-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3324
191,0.0732,41,4,7,0.0032388931565890647,0.0,0.42857142857142855,4,1,other,aux,reviews-061079-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,6386
192,0.0012900000000000001,42,5,5,0.00022382496654795654,0.0,1.0,4,1,other,obj,reviews-341750-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5018
193,0.0701,43,6,11,6.12135960521902e-05,0.0,0.2727272727272727,10,2,other,obl,reviews-104703-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4751
194,0.031,44,9,6,0.0,0.48494,0.8333333333333334,1,2,first_upper,root,reviews-146820-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,3955
195,0.201,45,6,11,4.124245246489872e-05,0.0,0.18181818181818185,10,3,other,nmod,reviews-014764-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5333
196,0.10400000000000001,46,1,8,0.0,-0.19821,0.625,1,2,all_upper,nsubj,reviews-035993-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4365
197,0.7490000000000001,47,5,2,0.0,0.64445,0.5,1,7,first_upper,amod,reviews-163250-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,2594
198,0.11699999999999999,48,6,6,3.371358834190767e-05,0.41084,0.8333333333333334,5,1,other,obl,reviews-335490-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,5325
199,0.10099999999999999,49,1,9,0.09994524792307666,0.0,0.5555555555555556,9,1,other,punct,reviews-101864-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,saliency,saliency__bars__saliency-corrected,4014
200,0.133,50,3,6,0.00607340467148784,0.0,0.5,4,2,other,cop,reviews-256677-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,19045
201,0.0522,51,1,5,0.03635141206114357,0.041280000000000004,0.8,2,2,other,det,reviews-171255-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,5265
202,0.040999999999999995,52,1,11,0.10789649946520877,0.0,0.5454545454545454,4,1,other,punct,reviews-181696-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,5120
203,0.0167,53,1,3,0.09994524792307666,0.0,1.0,3,1,other,punct,reviews-107608-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,3786
204,0.10300000000000001,54,2,5,0.013651659957309829,-0.10450999999999999,0.8,4,2,other,case,reviews-210875-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,4241
205,0.059000000000000004,55,3,5,0.0008119078691990177,0.11075,1.0,2,2,other,root,reviews-059655-0002,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,5000
206,0.0219,56,7,3,0.0006447610383881966,0.0,1.0,3,1,other,root,reviews-030430-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,5286
207,0.0512,57,4,4,0.0015662153923968391,0.0,0.5,1,2,other,amod,reviews-083563-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,7537
208,0.0604,58,3,10,0.04855627529615195,0.0,0.6,2,2,other,cc,reviews-014764-0001,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,6742
209,0.0948,59,2,5,0.0,0.37553000000000003,0.6,1,2,first_upper,root,reviews-229100-0007,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,4121
210,0.121,60,7,9,0.0004055155067690536,0.0,0.3333333333333333,7,3,other,compound,reviews-229100-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,5027
211,0.0691,61,4,8,0.0023030160387785487,0.17394,0.625,7,2,other,obl,reviews-216281-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,3736
212,0.113575,62,4,6,0.0,0.0,0.5,6,5,other,punct,reviews-178726-0007,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,4016
213,0.0283925,63,9,6,0.0,0.0,0.6666666666666666,3,1,first_upper,flat,reviews-139152-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,4313
214,0.00118,64,1,5,0.09994524792307666,0.0,1.0,5,1,other,punct,reviews-178726-0005,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,3439
215,0.1,65,8,10,4.975399965615164e-05,0.0,0.5,9,2,other,appos,reviews-042085-0004,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,3647
216,0.265,66,2,6,0.0003283673268099707,0.37553000000000003,0.3333333333333333,3,5,other,root,reviews-035993-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,6751
217,0.151,67,3,6,0.0,0.0,0.5,1,2,first_upper,det,reviews-001325-0003,89cbe1bbcc353137dba214d14f21497ebe2926c7b67ad9d7085dc59f6ff4079e,bars,saliency__bars__saliency-corrected,3379
