,saliency,display_index,word_length,sentence_length,relative_word_frequency,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,completion_time_ms
744,0.8030494584499359,144,12,17,1.3237336881798257e-06,0.2352941176470588,14,6,other,amod,w01047071,909f3e590803b420c82549811e60eeb7e5f8485a7161ab76edd3bf7462e0a7d4,9960
745,0.5991250042695675,145,4,5,0.000405706487134033,0.6,2,4,other,aux,01097041,909f3e590803b420c82549811e60eeb7e5f8485a7161ab76edd3bf7462e0a7d4,6583
746,0.3540689840803457,146,5,12,0.0003023837062836726,0.8333333333333334,7,5,other,advmod,01026016,909f3e590803b420c82549811e60eeb7e5f8485a7161ab76edd3bf7462e0a7d4,28379
747,0.3653643769308419,147,6,15,0.0018487729784739614,0.6666666666666666,3,2,other,advmod,w05005087,909f3e590803b420c82549811e60eeb7e5f8485a7161ab76edd3bf7462e0a7d4,6830
748,0.043859618444528785,148,4,8,0.004277538083594604,1.0,4,2,other,aux:pass,w01002075,909f3e590803b420c82549811e60eeb7e5f8485a7161ab76edd3bf7462e0a7d4,6051
749,0.8668613454482306,149,3,9,0.0,0.1111111111111111,1,1,first_upper,det,01112012,909f3e590803b420c82549811e60eeb7e5f8485a7161ab76edd3bf7462e0a7d4,3647
750,0.12161806243339512,0,16,15,0.0,0.6,13,3,first_upper,obl,w01053015,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,72344
751,0.648570658231687,1,3,10,0.024041043042757157,0.4,4,1,other,case,02036018,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,23550
752,0.5811463898842886,2,1,18,0.08294765726237956,0.3333333333333333,11,1,other,punct,w01030095,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,10685
753,0.4158782348263266,3,6,14,0.002250257828440286,0.5,11,5,other,det,w01046011,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,11471
754,0.19218681003060634,4,6,16,5.459507049087605e-05,0.5625,7,3,other,nmod:poss,01026004,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,11375
755,0.01902691009575652,5,18,19,0.0,1.0,16,1,first_upper,nmod,w01096055,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8615
756,0.04015187034789625,6,1,17,0.005784054350501748,1.0,5,2,other,punct,02069039,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,10969
757,0.14383552895534368,7,6,15,0.0,0.7333333333333333,4,2,first_upper,conj,w01019073,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7732
758,0.13400479407500265,8,1,9,0.11371460906307147,0.6666666666666666,9,3,other,punct,01101017,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5989
759,0.4276778433606092,9,1,16,0.08294765726237956,0.625,5,4,other,punct,01070017,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,9227
760,0.14247409577054326,10,3,18,0.024041043042757157,0.8888888888888888,3,3,other,case,01063011,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6722
761,0.8960663840211514,11,4,12,0.0,0.08333333333333333,1,7,first_upper,nmod:poss,01097098,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5056
762,0.6015104740167598,12,3,18,0.013765703394605923,0.16666666666666666,10,6,other,case,01005031,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8060
763,0.07949222405070233,13,8,12,0.0006084524009425486,1.0,2,2,other,root,w01033022,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5710
764,0.04914865834865312,14,1,5,0.0007968519036980879,0.8,3,2,other,nummod,01121051,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7503
765,0.8286039374538134,15,8,8,0.0,0.25,1,7,first_upper,advmod,01057036,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4823
766,0.04125074460888145,16,11,15,4.07316433511549e-05,0.9333333333333332,2,2,other,amod,03003025,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5064
767,0.6025656729747457,17,4,13,0.0011331160370819304,0.6153846153846154,9,6,other,det,w02006081,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5598
768,0.8178076078822359,18,6,16,0.0005445017531689961,0.3125,13,7,other,aux,01059008,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5063
769,0.9995716344965098,19,10,16,0.0,0.0625,5,7,first_upper,nmod,w01028069,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4231
770,0.03406892886154278,20,3,6,0.052483554263591484,1.0,3,2,other,det,w01070035,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5772
771,0.8217612557718816,21,2,16,0.0,0.375,12,7,all_upper,compound,w01085007,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7144
772,0.3983957637120521,22,10,12,2.611690790192629e-05,0.75,8,6,other,advmod,w01139043,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4831
773,0.6191910233909836,23,3,12,0.015742771211074827,0.5833333333333334,4,6,other,det,01118010,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4249
774,0.06263254201430035,24,6,17,7.631145829425859e-05,0.9411764705882352,16,1,other,conj,w01067059,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6977
775,0.20667662742086845,25,1,9,0.08294765726237956,0.5555555555555556,5,5,other,punct,01092008,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5910
776,0.5339124793213985,26,6,11,0.0001259872481871691,0.4545454545454545,4,6,other,advmod,02038007,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6038
777,0.902672923497016,27,2,14,5.434463438770689e-05,0.07142857142857142,5,7,other,nummod,w02002032,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4265
778,0.6776818311955257,28,7,12,0.0,0.25,10,6,first_upper,nmod,w01134009,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5196
779,0.6710159944361442,29,1,13,0.11371460906307147,0.2307692307692308,13,6,other,punct,w01030092,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5025
780,0.20021599868226514,30,4,13,0.0009592597166032858,0.9230769230769232,2,5,other,root,01145008,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,13943
781,0.2629510134177422,31,4,13,0.0,0.6153846153846154,9,5,first_upper,parataxis,01132006,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4268
782,0.6694371432847523,32,6,18,0.0,0.16666666666666666,16,6,first_upper,nmod,w01107063,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6626
783,0.6044121855827373,33,3,18,0.0,0.5,1,6,first_upper,det,w02008028,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8204
784,0.7365661229306988,34,3,18,0.052483554263591484,0.3333333333333333,16,6,other,det,w01085008,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7833
785,0.943837736151516,35,4,18,0.0,0.16666666666666666,4,7,first_upper,nmod,01120010,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5953
786,0.9925451339257136,36,4,15,0.009400137020747363,0.06666666666666668,4,7,other,obj,03007003,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4302
787,0.6041620319187206,37,4,13,0.00023578559113376056,0.4615384615384616,4,6,other,amod,w01029049,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5175
788,0.25600451607998864,38,9,8,1.4900948138564791e-05,0.75,7,5,other,root,w01081030,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8586
789,0.2330891109622664,39,3,13,0.0133089973838908,0.8461538461538461,2,5,other,cop,w01109036,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,9768
790,0.18642177943810845,40,1,17,0.012750632203582085,0.8823529411764706,5,5,other,punct,01106015,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4792
791,0.6264352192610287,41,1,11,0.11371460906307147,0.4545454545454545,11,6,other,punct,02075020,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4348
792,0.008814112604266677,42,1,13,0.11371460906307147,1.0,13,1,other,punct,05002023,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5093
793,0.31370523136295625,43,3,19,0.04374771689479338,0.6842105263157895,11,5,other,cc,04008016,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,12923
794,0.3032792165578189,44,1,8,0.11371460906307147,0.75,8,5,other,punct,02068015,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4936
795,0.06621668964048144,45,11,17,9.033588007173134e-06,0.9411764705882352,2,3,other,root,w01047071,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,11173
796,0.7996352099027382,46,17,8,0.0,0.375,2,7,first_upper,nsubj:pass,w01002075,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,12243
797,0.7963441481620579,47,5,13,0.00300312241944602,0.2307692307692308,10,7,other,nmod:poss,01066093,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,18721
798,0.7374776616300809,48,10,12,0.0,0.25,5,7,first_upper,obl,w02011012,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3345
799,0.4248611428036657,49,6,7,0.0,0.5714285714285714,6,6,first_upper,obl:tmod,01050009,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5985
800,0.6567783584604661,50,3,4,0.0,1.0,1,7,first_upper,root,01027007,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5796
801,0.9668371751469982,51,1,12,0.11371460906307147,0.08333333333333333,12,7,other,punct,w01005021,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5264
802,0.7766769896436752,52,10,7,0.0,0.2857142857142857,1,7,first_upper,advmod,01003013,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4960
803,0.17573873511347182,53,1,12,0.08294765726237956,0.75,8,5,other,punct,02056019,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5105
804,0.7713939655687623,54,8,15,0.0,0.3333333333333333,2,7,first_upper,nsubj,02011018,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4491
805,0.4267489753090108,55,6,19,0.0,0.42105263157894735,1,6,first_upper,nsubj,w01112098,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4425
806,0.7014745281136816,56,3,8,0.0003998212387095578,0.375,6,7,other,advmod,w01022092,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4755
807,0.8476835283560125,57,10,17,0.0,0.17647058823529413,10,7,first_upper,nsubj,04002020,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,13572
808,0.6803875584769272,58,6,19,0.0,0.3157894736842105,5,7,first_upper,obl,01049033,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4051
809,0.12849477625208586,59,6,17,1.7351644291005822e-06,0.8823529411764706,15,2,other,amod,01119011,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8760
810,0.8727554424296327,60,2,12,0.03782688865537511,0.16666666666666666,3,7,other,case,01026016,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5423
811,0.06446986360958662,61,13,18,0.0,0.8888888888888888,13,2,first_upper,nmod,w01127096,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7270
812,0.972338548940642,62,5,18,0.0,0.05555555555555555,1,7,first_upper,case,02073024,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4417
813,0.8314470172268318,63,6,15,0.0,0.2,13,7,first_upper,compound,w05005087,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4103
814,0.3400805537179763,64,8,17,0.00041994556842850784,0.7647058823529411,6,5,other,root,w01141025,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7249
815,0.4541216677241284,65,14,18,0.0,0.5,9,6,first_upper,nmod,w02013033,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7002
816,0.7258672481046782,66,11,5,0.00017637856980342,0.6,4,7,other,root,w01068056,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3691
817,0.08651547842476015,67,5,6,0.0,0.8333333333333334,1,3,first_upper,advmod,01027049,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4137
818,0.38457909564237797,68,11,16,0.0,0.5,5,6,first_upper,nmod,01067014,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3668
819,0.9632240044929771,69,6,10,0.0,0.1,2,7,first_upper,nsubj,01046003,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3593
820,0.3653977402356001,70,9,9,4.5615147362953455e-06,0.5555555555555556,2,6,other,amod,01117014,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4537
821,0.34848125608657177,71,3,14,0.015742771211074827,0.6428571428571429,9,5,other,det,w01030094,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8195
822,0.9203718972326179,72,6,15,0.0,0.06666666666666668,13,7,first_upper,conj,01087018,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3497
823,0.5353785859551574,73,7,10,0.0,0.5,2,6,first_upper,nsubj,05002015,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6930
824,0.2716582128372591,74,9,12,0.0,0.9166666666666666,5,5,first_upper,obj,w04004045,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4850
825,0.8898700478680128,75,11,9,0.0,0.2222222222222222,5,7,first_upper,flat:name,w02005027,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5505
826,0.6302948541614859,76,1,13,0.11371460906307147,0.3076923076923077,13,6,other,punct,w01139090,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4266
827,0.8095942602410909,77,13,12,0.0,0.16666666666666666,6,7,first_upper,nmod,02007010,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3174
828,0.8589480613683997,78,4,6,0.0,0.3333333333333333,1,7,first_upper,nsubj,w01142031,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5045
829,0.5901998091505247,79,1,12,0.08294765726237956,0.5833333333333334,7,6,other,punct,03008011,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3396
830,0.8246301208145972,80,6,6,0.0037676859541283694,0.3333333333333333,3,7,other,aux:pass,w02015088,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3944
831,0.04908087169045716,81,3,12,0.015742771211074827,1.0,8,2,other,det,w01079038,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7609
832,0.15710799574062562,82,11,17,8.80104019708749e-06,0.8235294117647058,6,5,other,root,w03010096,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6490
833,0.38827144556202464,83,8,18,0.0,0.4444444444444444,2,6,first_upper,obl,w01141077,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,9230
834,0.6991463402666358,84,3,13,0.06306843293525978,0.3076923076923077,11,7,other,det,01119017,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4675
835,0.5920391594462753,85,1,17,0.08294765726237956,0.4705882352941176,8,6,other,punct,01050014,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4862
836,0.9396527586997664,86,3,8,0.013765703394605923,0.125,3,7,other,case,w01064034,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4751
837,0.9522649513945554,87,1,16,0.11371460906307147,0.0625,16,7,other,punct,02052023,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5336
838,0.2754592080977869,88,1,17,0.08294765726237956,0.6470588235294118,11,5,other,punct,01069023,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5069
839,0.29938801385966785,89,2,11,0.03782688865537511,0.8181818181818182,7,5,other,case,w01032139,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3776
840,0.2796419747356633,90,5,15,0.004468942819588174,0.6666666666666666,3,5,other,advmod,02022015,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6815
841,0.029921520767133062,91,2,15,0.03782688865537511,0.9333333333333332,13,1,other,case,w01071043,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4807
842,0.4810797546466274,92,3,5,0.0,0.4,1,6,first_upper,nsubj,01097041,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5185
843,0.7269092512887028,93,12,15,0.0,0.3333333333333333,10,7,first_upper,obl,01019004,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3539
844,0.2468358187903101,94,10,7,0.0,0.8571428571428571,6,5,first_upper,obl,w01115026,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5089
845,0.045628918882288934,95,1,9,0.11371460906307147,1.0,9,2,other,punct,01112012,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3849
846,0.4812797909715332,96,3,10,0.0,0.6,1,5,first_upper,det,01002042,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4493
847,0.7376873116452412,97,4,9,0.0,0.4444444444444444,1,7,first_upper,case,03001030,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4722
848,0.5387185762176323,98,7,10,8.679399804119614e-05,0.7,9,6,other,xcomp,w02011029,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3855
849,0.6019287681007885,99,2,12,0.006337053042885412,0.6666666666666666,6,6,other,expl,w03002048,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,25156
850,0.4855125967502727,100,3,13,0.001354930871317469,0.4615384615384616,2,6,other,nmod:poss,01073023,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5397
851,0.6370247696957914,101,1,8,0.11371460906307147,0.25,8,6,other,punct,01095009,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3775
852,0.9848370205295618,102,3,9,0.00012308934470764028,0.2222222222222222,6,7,other,obj,01047048,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3700
853,0.7037880486134613,103,1,16,0.11371460906307147,0.375,16,6,other,punct,01069014,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,8092
854,0.018684643225218126,104,6,18,0.0,1.0,9,1,first_upper,nmod,w01038044,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,9844
855,0.7839779268209275,105,4,15,0.00036433086523187167,0.2,14,7,other,conj,w01066006,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3588
856,0.12083152556188748,106,5,12,0.0,0.75,1,4,first_upper,nsubj:pass,w02018030,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,9571
857,0.41909643661620777,107,12,18,0.0,0.6666666666666666,13,5,first_upper,obj,01089033,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5795
858,0.6958677036537722,108,1,10,0.11371460906307147,0.6,10,6,other,punct,02027007,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4370
859,0.9775732953722932,109,2,14,0.012300938403755695,0.07142857142857142,13,7,other,compound:prt,w01100047,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4337
860,0.10405690002073896,110,1,15,0.11371460906307147,1.0,15,3,other,punct,w02012042,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6346
861,0.19678952209512413,111,8,13,0.0,0.9230769230769232,8,4,first_upper,compound,01109022,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6300
862,0.2965757649912848,112,8,15,5.7546638849655395e-05,0.8,14,5,other,conj,01128025,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5436
863,0.9772601457326104,113,6,12,0.0,0.08333333333333333,9,7,first_upper,obj,02078004,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3716
864,0.27978683871340193,114,6,14,0.0001259872481871691,0.7857142857142857,6,5,other,advmod,01145028,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5447
865,0.9353451952913256,115,3,9,0.0,0.1111111111111111,1,7,first_upper,nsubj,01144041,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3403
866,0.07839256702554565,116,1,9,0.11371460906307147,1.0,9,2,other,punct,01080039,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6862
867,0.6245343053898038,117,8,18,0.0,0.4444444444444444,7,6,first_upper,obl,w01073067,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3653
868,0.7677245416515597,118,1,13,0.08294765726237956,0.2307692307692308,7,6,other,punct,01083035,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3321
869,0.11142715935236502,119,9,7,0.00020707488073472518,0.8571428571428571,3,3,other,advmod,02046037,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5265
870,0.9558955846907421,120,6,16,0.0003072314337093041,0.1875,10,7,other,nummod,w01042055,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3537
871,0.1530115342651983,121,12,9,0.0,0.7777777777777778,1,4,first_upper,advmod,02042028,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7426
872,0.5306503760060217,122,7,17,0.0,0.5294117647058824,5,6,first_upper,compound,w01083007,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3364
873,0.7071611025343503,123,4,15,0.0009582400838975256,0.3333333333333333,3,6,other,obj,01110008,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4725
874,0.991042900272154,124,8,17,1.702965501550262e-05,0.1176470588235294,13,7,other,det,01032032,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6723
875,0.45433995683647105,125,8,14,0.0,0.7142857142857143,3,5,first_upper,obl,01138026,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5876
876,0.9278024976518956,126,10,18,0.0,0.16666666666666666,5,7,first_upper,obl,01113021,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3424
877,0.4808426645150816,127,7,10,0.0,0.6,2,5,first_upper,nsubj,w01057006,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3457
878,0.5202235127074202,128,9,14,4.132195702291077e-06,0.5,2,5,other,amod,w01016070,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,5731
879,0.5175380049334337,129,6,12,0.0,0.75,1,5,first_upper,cc:preconj,w02007008,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6229
880,0.7205093034614944,130,2,16,0.03782688865537511,0.1875,12,7,other,case,01145012,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,4669
881,0.19032386379256014,131,5,15,0.004468942819588174,0.7333333333333333,3,3,other,advmod,w01117029,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,7778
882,0.06090798631389816,132,5,10,0.0008792274933476568,1.0,7,1,other,det,w01031034,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6859
883,0.758827700594362,133,1,11,0.11371460906307147,0.2727272727272727,11,6,other,punct,01120020,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,6010
884,0.7009747560092514,134,1,8,0.11371460906307147,0.25,8,6,other,punct,01020004,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3936
885,0.31183637266401143,135,9,6,0.0,0.8333333333333334,1,5,first_upper,root,02048002,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3885
886,0.7746502221688587,136,7,12,0.00014128173877357112,0.4166666666666667,9,7,other,amod,02050052,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3893
887,0.08395377384626856,137,3,10,0.0,0.9,1,2,first_upper,det,02068010,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3951
888,0.3240051716315291,138,3,10,0.0,0.7,1,3,first_upper,det,04003043,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3365
889,0.4954384297612897,139,1,5,0.11371460906307147,0.6,5,5,other,punct,01118003,e84fc0524d656bb16a79a35e85fd55fe1eac52c4ec0bb43a80220b67ba1377c7,3183
